home_team_id,away_team_id,game_id,BA_Ratio,BA_diff,Slug_diff,Slug_ratio,total_bases_diff,total_bases_ratio,extra_bases_lh_diff,extra_bases_lh_ratio,Total_Average,times_on_bases_diff,times_on_bases_ratio,on_base_diff,on_base_ratio,on_base_slug_diff,on_base_slug_ratio,at_bats_perHR_diff,at_bats_perHR_ratio,hr_h_diff,hr_h_ratio,PA_per_SO_diff,PA_per_SO_ratio,walk_SO_diff,walk_SO_ratio,SB_percent_diff,SB_percent_ratio,gpa_diff,gpa_ratio,Home_team_wins
5614,5642,3384,-0.999998179,-0.0113,-0.046483317,-0.100139133,-35,-0.103857567,-14,-0.179487179,0.742592593,5,0.017301038,-0.001204925,-0.00341048,-0.020140033,-0.025495653,6.505494505,0.232979142,-0.019758673,-0.155029586,0.04870283,0.009352355,0.096933962,1.197596154,0,0,-0.012163045,-0.044224084,0
5614,5642,3399,-0.999998219,-0.0144,-0.046782327,-0.09927645,-35,-0.101744186,-14,-0.175,0.758747698,11,0.038194444,0.002597708,0.007369194,-0.022266811,-0.027770189,4.615136876,0.170696843,-0.013087844,-0.100340136,-0.049394079,-0.009462239,0.12605461,1.270847067,,,-0.010526613,-0.038079561,1
5657,3178,3454,-0.999996747,0.0035,0.002472425,0.005921087,6,0.025751073,4,0.085106383,0.707943925,18,0.088669951,0.016865384,0.051011556,0.040843186,0.056205479,7.819327731,0.238223246,-0.022670131,-0.20269764,-0.226040062,-0.039593004,0.073343606,1.175386883,,,0.008207529,0.032419148,1
5613,4288,3457,-0.99999718,-0.0344,-0.000103196,-0.00028126,-25,-0.12254902,6,0.2,0.587179487,-41,-0.2,-0.029132185,-0.087822878,-0.036429625,-0.051613493,-9.878787879,-0.195443645,0.031437655,0.425837321,-0.852298495,-0.133640404,-0.035353535,0.929292929,,,-0.013135282,-0.054503593,1
5645,5643,3458,-0.999996062,-0.0052,-0.023604796,-0.056902384,7,0.033816425,4,0.093023256,0.626190476,-9,-0.044554455,-0.031480186,-0.089141914,-0.039052919,-0.051935909,11.34265734,0.295500091,-0.020626036,-0.212606838,0.152096273,0.029421041,-0.205978261,0.633816425,,,-0.020067283,-0.076410843,0
4287,5635,3459,-0.999996493,-0.002,-0.018334081,-0.040138812,-8,-0.032921811,-8,-0.140350877,0.723300971,17,0.091891892,0.016575185,0.05205504,-0.001758897,-0.002269007,0.19047619,0.007518797,0,0,1.244692308,0.265506038,0.224923077,1.638986014,,,0.002875313,0.011167167,1
5625,5646,3461,-0.999997569,-0.0372,-0.017905605,-0.03864519,24,0.086330935,16,0.285714286,0.70233463,4,0.017241379,-0.035599237,-0.100659913,-0.080171509,-0.095028386,-1.451428571,-0.0508,0.023924502,0.203927899,-1.328358209,-0.189765458,-0.094060945,0.807875516,,,-0.020496058,-0.074536629,1
5622,5647,3462,-0.999995934,0.0558,0.098478848,0.290696919,29,0.155080214,9,0.230769231,0.665768194,14,0.0875,0.05915162,0.217751901,0.121398584,0.187735519,-37.69047619,-0.477958937,0.029652518,0.546453546,1.682170543,0.361666667,0.099667774,1.535714286,,,0.051237941,0.247606289,0
5652,5650,3463,-0.999996219,0.0552,0.063699825,0.146,46,0.184,8,0.133333333,0.785876993,23,0.118556701,0.034723378,0.115088308,0.084461597,0.11232006,-0.808429119,-0.038093519,-0.033487823,-0.162477954,1.40686986,0.338414989,0.057571359,1.176035503,,,0.031550476,0.128859044,0
5633,5630,3464,-0.999997527,-0.0222,-0.011494827,-0.026304642,-30,-0.112359551,11,0.22,0.693975904,-44,-0.180327869,-0.029952232,-0.084209964,0.0109261,0.014759006,18.4784689,0.574616872,-0.033519129,-0.312257153,-3.651111111,-0.46742532,-0.335555556,0.460714286,,,-0.016352211,-0.060719943,0
3178,5640,3465,-0.999996296,0.0142,0.010815562,0.026988365,28,0.130841121,3,0.065217391,0.667420814,33,0.186440678,0.018849026,0.061552186,-0.007788596,-0.010462487,-8.41025641,-0.20474407,0.018353385,0.190592847,1.031375704,0.214059108,0.110729174,1.352585002,,,0.011185952,0.047001767,0
5648,5653,3466,-0.999996536,0.0163,0.056030467,0.146154946,49,0.231132075,10,0.277777778,0.713625866,26,0.133333333,0.018167702,0.055900621,0.016331985,0.021314739,-22.3,-0.403254973,0.038256769,0.58150289,-0.067826087,-0.010280066,0.004347826,1.009756098,,,0.022183083,0.091631225,1
5644,5655,3467,-0.999996347,0.021,0.005081186,0.01239536,48,0.215246637,8,0.166666667,0.665979381,27,0.129807692,-0.009168947,-0.027066027,0.00326518,0.004404456,10.37619048,0.286108193,-0.029880246,-0.280874317,2.334570192,0.554413277,0.003215832,1.007749627,,,-0.00285573,-0.011202251,0
5651,5656,3468,-0.999996702,0.0198,0.013074413,0.032600391,29,0.126637555,3,0.069767442,0.635394456,2,0.009345794,-0.011585117,-0.034538805,-0.005515958,-0.007419115,0.959558824,0.026887813,-0.010075758,-0.094460227,1.07229072,0.223116392,-0.10486697,0.749068323,,,-0.001944699,-0.007741541,1
5637,5657,3470,-0.99999746,-0.0238,0.028921245,0.070136945,16,0.064777328,5,0.094339623,0.756521739,6,0.026666667,-0.002569333,-0.007605225,-0.047103848,-0.057189327,-17.01025641,-0.425966354,0.08491449,0.911415525,-0.674133068,-0.122479125,0.018251203,1.038705137,,,0.006074111,0.02380926,0
5613,4288,3471,-0.999997217,-0.0357,-0.005359859,-0.0143357,-17,-0.081339713,8,0.258064516,0.590799031,-30,-0.145631068,-0.028307337,-0.08492201,-0.040822831,-0.057145148,-7.401515152,-0.145646989,0.024878769,0.346041056,-0.63573786,-0.102735238,0.001697313,1.003726708,,,-0.014078266,-0.057823298,0
5614,5642,3472,-0.999997172,-0.0087,-0.025441023,-0.056589347,-31,-0.117870722,-11,-0.180327869,0.742718447,-7,-0.03125,0.003584859,0.010466507,-0.00818095,-0.010509888,0.932330827,0.033468286,-4.42595E-05,-0.000333,-0.020690834,-0.004218821,0.101060192,1.232952306,,,-0.004747069,-0.017811199,0
5626,5636,3473,-0.999997336,-0.0216,-0.136258277,-0.265771094,-73,-0.240924092,-29,-0.426470588,0.626931567,-17,-0.068548387,-0.029897628,-0.079686822,-0.051096683,-0.066117164,76.13768116,2.963056966,-0.091101695,-0.728813559,1.686624908,0.293975981,0.071296979,1.147597254,,,-0.047518502,-0.159990814,0
5625,5646,3474,-0.999997392,-0.0188,0.00768093,0.017296531,43,0.161654135,20,0.377358491,0.72407045,20,0.087719298,-0.017865238,-0.051323382,-0.036895493,-0.045056251,-1.787185355,-0.056688684,0.014423224,0.132845483,-1.708225598,-0.23201273,-0.112071752,0.783010013,,,-0.006119125,-0.022861594,1
5633,5630,3475,-0.999997868,-0.0327,-0.033223795,-0.075990595,-59,-0.209219858,1,0.018181818,0.647482014,-70,-0.27027027,-0.044844685,-0.125530489,-0.028456077,-0.03820437,16.23444976,0.478224101,-0.024139489,-0.237583395,-4.002234325,-0.500952614,-0.396173719,0.395997445,,,-0.028486057,-0.105480105,1
5648,5653,3476,-0.999996376,0.0186,0.063387094,0.167083456,57,0.276699029,11,0.314285714,0.720554273,30,0.15625,0.018762318,0.057655039,0.015851069,0.020556546,-23.03684211,-0.424251236,0.042259022,0.625433526,-0.310306031,-0.045663764,-0.021827183,0.954266855,,,0.024289816,0.100668931,1
5651,5656,3477,-0.99999623,0.0202,0.019515286,0.049955397,33,0.157894737,5,0.131578947,0.632286996,9,0.046391753,-0.005355317,-0.016424814,-0.000793303,-0.001084253,-0.960784314,-0.026937878,-0.005194573,-0.047443763,1.220812936,0.255944143,-0.060376799,0.847850467,,,0.002468929,0.010102568,0
5621,3179,3478,-0.999996646,0.0266,0.017786561,0.040695652,22,0.088,6,0.107142857,0.829439252,41,0.185520362,0.036611698,0.106024828,0.082370287,0.109185996,10.93650794,0.344155844,-0.037172325,-0.322160149,-0.583406884,-0.092447552,0.077589665,1.145304282,,,0.020921905,0.079053096,1
5633,5630,3487,-0.999997721,-0.0393,-0.030054774,-0.067925991,-47,-0.172161172,4,0.076923077,0.656174334,-63,-0.253012048,-0.04878983,-0.135788563,-0.046429693,-0.060348778,7.876068376,0.229771849,-0.006162074,-0.062647754,-3.994890177,-0.493057974,-0.404057352,0.386947466,,,-0.029469117,-0.108221311,0
3178,5640,3488,-0.999996113,0.0039,0.011479862,0.028202929,36,0.173076923,3,0.065217391,0.680272109,38,0.220930233,0.015508601,0.049771789,-0.035633847,-0.045610651,-13.43333333,-0.315459883,0.039644566,0.439393939,1,0.2,0.146461337,1.455657492,,,0.009848836,0.04070126,1
5648,5653,3489,-0.99999649,0.0129,0.047056259,0.122931663,33,0.157894737,7,0.205882353,0.697560976,11,0.055837563,0.009893682,0.029831712,0.012993898,0.017133535,-19.4125,-0.355540293,0.031771502,0.482926829,-0.229166667,-0.034375,-0.050694444,0.893895349,,,0.016216222,0.066205308,0
5644,5655,3490,-0.999995248,0.0228,-0.004344248,-0.010671256,39,0.2,3,0.071428571,0.645308924,28,0.155555556,-0.005673165,-0.017051013,-0.001666683,-0.002278556,10.47802198,0.306246989,-0.034452479,-0.297767857,2.766721468,0.64354144,0.063078654,1.154057481,-0.3333,-1.3333,-0.003638986,-0.014469288,1
5651,5656,3491,-0.999996243,0.0239,0.011240131,0.027790967,31,0.142201835,3,0.073170732,0.647191011,9,0.044776119,-0.006273939,-0.018790602,0.004966193,0.006726162,3.75,0.111317254,-0.019907926,-0.175438596,1.504226032,0.303809199,-0.084359655,0.804221932,,,-1.32396E-05,-5.26714E-05,1
5621,3179,3492,-0.999995877,0.0428,0.039001276,0.093708948,33,0.149321267,7,0.142857143,0.823232323,37,0.17961165,0.039343832,0.114593685,0.100943978,0.136978999,11.1,0.313559322,-0.036967419,-0.34502924,-0.021978022,-0.003536693,0.043367347,1.074561404,,,0.027455043,0.106188951,0
5637,5657,3493,-0.999997487,-0.0376,0.02571147,0.061247649,-13,-0.052845528,-1,-0.018518519,0.745721271,-29,-0.128888889,-0.018455302,-0.053643411,-0.067829156,-0.080853214,-20.93714286,-0.500204778,0.114656381,1.318548387,-1.063273377,-0.187353893,-0.015945911,0.966684435,,,-0.001877018,-0.007225823,0
5613,4288,3479,-0.999996849,-0.0299,-0.021871124,-0.055144255,-27,-0.127962085,1,0.028571429,0.590673575,-33,-0.166666667,-0.030040539,-0.089363018,-0.036874069,-0.051375107,3.713286713,0.090738209,0.002473717,0.027972028,-0.47581187,-0.075842496,-0.005823068,0.987135082,,,-0.018986024,-0.075814458,0
5645,5643,3480,-0.999995692,-0.0151,-0.042987415,-0.102122387,-5,-0.025380711,2,0.05,0.610126582,-11,-0.058510638,-0.034765018,-0.098932364,-0.043564398,-0.059018034,17.37142857,0.51965812,-0.033875,-0.302455357,-0.144319076,-0.027476645,-0.203446165,0.644831272,,,-0.026391112,-0.100207025,1
5614,5642,3481,-0.999997243,-0.0192,-0.045702333,-0.101951357,-41,-0.157692308,-13,-0.213114754,0.685096154,-18,-0.082568807,-0.012264397,-0.03639938,-0.037277075,-0.048758418,2.603174603,0.094252874,-0.002035278,-0.014925373,-0.452756573,-0.090001686,0.024144755,1.055490578,,,-0.016944562,-0.064258954,0
4287,5635,3482,-0.999996119,-0.0028,-0.050605061,-0.102222222,-10,-0.04,-10,-0.166666667,0.731707317,23,0.126373626,0.010290049,0.03126592,-0.008631843,-0.010892186,5.958333333,0.283168317,-0.037251447,-0.212643678,0.818029517,0.16828872,0.149022736,1.398549179,,,-0.008020743,-0.029502815,1
5626,5636,3483,-0.999997274,-0.0128,-0.126878169,-0.248312721,-81,-0.267326733,-33,-0.47826087,0.637850467,-25,-0.101214575,-0.021838119,-0.058618109,-0.040790487,-0.052593226,56.78881988,2.202601783,-0.084747388,-0.674294432,2.763009845,0.512723476,0.147277476,1.319947621,,,-0.041546696,-0.140651569,1
5625,5646,3484,-0.999996922,-0.0079,0.025968181,0.062102628,67,0.285106383,24,0.52173913,0.71541502,37,0.176190476,-0.009809895,-0.028775693,-0.026546341,-0.033109952,-5.085714286,-0.135739705,0.017959843,0.190374332,-1.90684741,-0.255056023,-0.158063956,0.717502718,,,0.002077592,0.008054355,0
5622,5647,3485,-0.999995993,0.0605,0.115010472,0.336046223,38,0.197916667,14,0.35,0.698666667,17,0.104938272,0.063504473,0.234809748,0.135734196,0.207076823,-34.19642857,-0.487649605,0.033699634,0.547619048,1.367304939,0.284668405,0.095114531,1.503314394,,,0.057329631,0.276601522,0
5652,5650,3486,-0.999996223,0.0553,0.064013962,0.149105691,13,0.052845528,0,0,0.786632391,0,0,0.037655135,0.123478261,0.1086499,0.149389627,-1.045,-0.045593368,-0.029393939,-0.1552,0.981036662,0.236801953,0.048700049,1.150782845,,,0.032948301,0.134725398,0
5613,4288,3494,-0.999997222,-0.0317,-0.02359046,-0.061032199,-30,-0.137614679,1,0.028571429,0.566585956,-36,-0.173913043,-0.031206904,-0.093922229,-0.040612967,-0.057639449,3.706293706,0.085428756,0.003584416,0.042461538,-0.398098633,-0.064250096,0.013071895,1.03030303,,,-0.019940722,-0.081010559,0
5645,5643,3495,-0.999996177,-0.0128,-0.033956802,-0.080305424,-1,-0.004739336,1,0.022727273,0.62052506,-14,-0.069651741,-0.034906962,-0.099510891,-0.0528317,-0.069735708,8.271794872,0.248651148,-0.017891444,-0.15863747,-0.106029106,-0.020256852,-0.217602218,0.622596154,,,-0.024197333,-0.091807901,1
4287,5635,3496,-0.999996493,0.0031,-0.041384073,-0.085146541,-20,-0.076628352,-12,-0.196721311,0.740831296,14,0.071428571,0.01432247,0.043186632,0.017631135,0.022809241,7.046315789,0.328040772,-0.044035415,-0.255405405,0.761102832,0.155535252,0.116542474,1.290166976,,,-0.003900907,-0.014407943,0
5626,5636,3497,-0.999997529,-0.0078,-0.113570736,-0.224284347,-78,-0.245283019,-33,-0.452054795,0.657777778,-22,-0.084615385,-0.016203704,-0.04375,-0.027863612,-0.035960983,50.20833333,1.918789809,-0.081043956,-0.648351648,2.740305011,0.515238407,0.164270153,1.357685009,,,-0.035684351,-0.121682021,1
5625,5646,3498,-0.999997233,-0.0011,0.012178003,0.027995409,48,0.183908046,15,0.283018868,0.723529412,33,0.148648649,-0.001113047,-0.003289003,-0.008935044,-0.011261506,-0.169856459,-0.005378788,0.001055807,0.009446694,-1.991332263,-0.265312233,-0.1464687,0.728422619,,,0.00254363,0.009744342,1
5622,5647,3499,-0.999996216,0.0497,0.096919503,0.273797595,25,0.125,9,0.209302326,0.68,4,0.023529412,0.047773834,0.170299667,0.102215461,0.15098558,-34.98214286,-0.495322377,0.037962963,0.640625,1.103542491,0.218204512,0.054550594,1.246487867,,,0.045728101,0.212953103,0
5652,5650,3500,-0.999996087,0.0462,0.053391804,0.121504804,-3,-0.012345679,-7,-0.116666667,0.779005525,-13,-0.067708333,0.02827997,0.09176261,0.081671773,0.109244181,-2.75,-0.119349005,-0.009432903,-0.051094891,0.534889435,0.123307845,0.012039312,1.037121212,,,0.026073937,0.104908784,1
3178,5640,3501,-0.999996129,0.005,0.040544386,0.102966684,36,0.178217822,5,0.11627907,0.704600484,25,0.142045455,0.015114288,0.047661533,-0.030111307,-0.037797444,-29.6,-0.519298246,0.068958665,1.042042042,0.872724263,0.176715037,0.128268785,1.395206527,,,0.016937526,0.070238442,0
5621,3179,3502,-0.99999584,0.0314,0.024677704,0.058370095,45,0.205479452,9,0.1875,0.798578199,50,0.248756219,0.030387678,0.087988203,0.06278739,0.082569494,8.384615385,0.226611227,-0.026966292,-0.269662921,0.026934151,0.004435675,0.068821399,1.130895601,,,0.019843881,0.075998937,1
5637,5657,3503,-0.999997581,-0.0417,0.02274727,0.056485867,-4,-0.016806723,3,0.06,0.708715596,-21,-0.095022624,-0.019921777,-0.059224469,-0.078392782,-0.095565638,-23.46153846,-0.51607445,0.118238994,1.446153846,-0.776960784,-0.14020345,0.027941176,1.062091503,,,-0.003277982,-0.013005457,1
5636,5643,3504,-0.99999537,0.0326,0.063074603,0.151686728,90,0.43902439,27,0.627906977,0.808035714,56,0.293193717,0.019757631,0.058238463,0.042264283,0.053119627,-2.066666667,-0.062880325,-0.006076389,-0.051851852,0.343019943,0.070409357,-0.052421652,0.896045198,,,0.024659585,0.096093899,0
3179,5642,3505,-0.999996485,-0.0159,-0.07220226,-0.152656207,-37,-0.151020408,-9,-0.163636364,0.668341709,-6,-0.029850746,-0.012146656,-0.03486876,-0.007128839,-0.009580402,22.51515152,0.912776413,-0.064535615,-0.445603059,0.725753106,0.139472961,0.071422186,1.164708308,,,-0.02351656,-0.085514037,1
5622,5635,3506,-0.999996301,0.0187,-0.02937846,-0.062472772,-33,-0.130434783,-8,-0.137931034,0.667553191,-17,-0.08994709,0.00309973,0.009643606,0.048070713,0.067012514,13.22619048,0.590015932,-0.069723304,-0.412529551,0.966101695,0.191919192,-0.100457056,0.736579276,,,-0.005949736,-0.02269091,0
5614,4287,3507,-0.999996957,-0.0314,-0.064348027,-0.148580423,-49,-0.210300429,-10,-0.204081633,0.621483376,-29,-0.142156863,-0.027473644,-0.08120886,-0.062081894,-0.083707334,5.753968254,0.192511949,-0.006070908,-0.04789272,-1.202222222,-0.210097087,-0.071777778,0.864,,,-0.028450147,-0.109209346,1
5652,5646,3508,-0.999996949,0.0153,0.085286999,0.211067406,15,0.06302521,6,0.117647059,0.787012987,-11,-0.053658537,0.020936776,0.065669984,0.045103232,0.057528657,-16.1325,-0.438234295,0.070385305,0.681857639,-2.064608825,-0.294040767,-0.134686689,0.733492296,,,0.030743299,0.125746256,0
5613,5647,3509,-0.999996874,0.0029,0.001774466,0.004877639,-18,-0.086956522,-8,-0.181818182,0.564476886,-2,-0.011695906,0.017865044,0.063520157,0.005579756,0.008465645,-13.81666667,-0.242823667,0.022245395,0.304761905,0.684845735,0.128339427,0.207441016,1.925506073,,,0.008482886,0.038999709,1
5625,5648,3510,-0.999996872,-0.0035,0.02175777,0.051162621,69,0.288702929,24,0.558139535,0.717647059,46,0.222222222,-0.002908092,-0.00856974,-0.030972387,-0.038029375,-6.148484848,-0.164105467,0.019652811,0.210940171,-0.482395878,-0.079234106,-0.034707314,0.917671024,,,0.004130801,0.015947706,0
5645,5637,3512,-0.999996782,-0.003,-0.051988483,-0.118525183,-52,-0.21399177,-9,-0.169811321,0.625641026,-31,-0.153465347,-0.010180641,-0.031650706,0.017253259,0.025340323,13.12571429,0.592315627,-0.067923096,-0.364067797,0.432581454,0.088786008,0.002005013,1.004597701,,,-0.017578409,-0.069096906,0
5633,5640,3513,-0.999996193,0.0015,0.015983004,0.041076321,7,0.035,5,0.111111111,0.643410853,-4,-0.02247191,-0.005455853,-0.017225784,-0.005037052,-0.006982374,-10.65656566,-0.186593562,0.015151515,0.222222222,-0.894155465,-0.18478169,-0.107656341,0.697536946,,,0.001540617,0.006424512,1
5644,5651,3514,-0.999997279,-0.0077,-0.008586541,-0.020621493,-19,-0.076305221,-2,-0.044444444,0.649411765,-7,-0.033492823,0.001359578,0.004163301,0.006150963,0.008430913,2.910714286,0.077878643,-0.004374057,-0.046474359,0.318654132,0.046011503,0.116031667,1.311627907,,,-0.001534825,-0.006113621,1
5650,5653,3515,-0.999997245,-0.0485,0.044023333,0.11433548,40,0.18957346,28,0.823529412,0.694505495,-1,-0.004950495,-0.031098902,-0.092526931,-0.08926535,-0.108419528,-30.425,-0.55520073,0.111535523,1.717647059,-2.723613596,-0.385247976,-0.207960644,0.611204013,,,-0.002988673,-0.012075102,1
5621,5655,3516,-0.99999431,0.0652,0.048346084,0.122944611,71,0.38172043,16,0.41025641,0.803357314,83,0.48255814,0.06196332,0.192734744,0.144136042,0.211683552,21.37575758,0.677878147,-0.07059647,-0.531826742,1.592056983,0.362635202,0.17972516,1.417098013,,,0.039970015,0.164498137,0
4288,5656,3517,-0.999996334,0.0125,-0.009857389,-0.024875958,4,0.018867925,-4,-0.097560976,0.63356974,9,0.047368421,0.002106002,0.006561859,0.007201884,0.010255379,6.491071429,0.194125501,-0.023923924,-0.201858108,1.048235855,0.212101235,0.007151939,1.018028846,,,-0.001516646,-0.006228755,0
5626,5657,3518,-0.999996607,0.0215,-0.018021314,-0.044384372,-9,-0.03930131,-11,-0.224489796,0.653110048,6,0.028169014,0.011789564,0.034759841,0.029229243,0.041183066,34,0.723404255,-0.036262698,-0.462349398,2.250053022,0.40684921,0.157582185,1.348499062,,,0.000799975,0.003147842,1
5636,5643,3519,-0.999995813,0.0137,0.03175203,0.072308032,71,0.322727273,21,0.4375,0.786343612,46,0.235897436,0.006472434,0.018853039,0.006288336,0.00772174,-0.042016807,-0.00142572,-0.005925926,-0.047058824,0.148547215,0.030484472,-0.038861985,0.918112245,,,0.010850603,0.041058796,0
4288,5625,7448,-0.999999702,0.0414,0.03083603,0.081328494,76,0.100929615,2,0.01242236,0.677333333,47,0.067142857,0.020644308,0.065707882,0.073635424,0.10971005,9.114416476,0.261592014,-0.039652015,-0.32556391,0.870894083,0.16144712,-0.014999803,0.970071483,,,0.016998946,0.071977302,1
5636,5651,7449,-0.99999977,-0.004,0.034088829,0.086475339,59,0.072303922,34,0.204819277,0.722399489,84,0.12191582,0.025861672,0.084228725,0.029032627,0.039653295,-8.861715749,-0.235456216,0.033876144,0.328290628,-1.348707852,-0.204509949,0.117452914,1.287842353,1,0,0.02015996,0.085164034,1
4287,5626,7450,-0.999999754,0.0105,0.004061844,0.00981334,56,0.065804935,3,0.015957447,0.725943971,141,0.195020747,0.031432733,0.098819643,0.031603527,0.042946379,0.74969475,0.022972164,-0.00728207,-0.060915097,-1.280629724,-0.202926337,0.019353962,1.041392866,,,0.015160191,0.061473247,0
5655,5657,7451,-0.999999744,0.0135,0.04520606,0.110346358,158,0.190361446,55,0.327380952,0.779913205,77,0.098214286,0.009112592,0.0266985,0.018780646,0.023877942,-5.343915344,-0.166173083,0.01682683,0.13995649,0.059268247,0.01174686,-0.003746767,0.992696177,,,0.015402181,0.060162374,1
5644,3178,7437,-0.999999757,0.0051,0.02517669,0.064676961,57,0.071428571,12,0.070588235,0.667306462,-14,-0.01884253,-0.003167804,-0.009733641,-0.009210625,-0.012347729,-11.29102384,-0.253359559,0.02731606,0.312947038,0.453022829,0.073594364,-0.015961149,0.968978075,,,0.004868661,0.019972428,1
5637,5642,7438,-0.999999774,-0.0085,0.010272904,0.023251568,5,0.005464481,3,0.014084507,0.750322581,-50,-0.061124694,-0.01358546,-0.03906235,-0.030352634,-0.037167488,-5.35952381,-0.181152422,0.033188406,0.261714286,0.272750233,0.048328219,-0.019110617,0.965617224,,,-0.003545231,-0.013280059,0
5650,5635,7439,-0.999999763,-0.001,0.019791344,0.050476555,29,0.03611457,24,0.15483871,0.696622052,35,0.048010974,0.012577245,0.039353492,0.022602964,0.031329818,-2.724637681,-0.085144928,0.012176938,0.097415507,-0.953805312,-0.166999014,-0.019581319,0.960042181,,,0.010607596,0.043861868,0
5647,5645,7440,-0.999999758,0.003,0.007035562,0.017917465,-2,-0.00249066,9,0.053892216,0.632286996,-32,-0.044755245,-0.003272628,-0.010422062,0.021366846,0.031008202,4.827449787,0.146357891,-0.017112656,-0.138281301,-0.281686854,-0.048554235,-0.06305432,0.866958685,,,0.000286208,0.001195169,1
5640,5622,7441,-0.999999756,0.0035,-0.018856602,-0.046212274,-33,-0.039663462,9,0.053892216,0.637709138,-15,-0.020107239,-0.005326091,-0.016206737,0.03270794,0.048114991,28.01727358,0.865663676,-0.056238404,-0.47133139,-0.586497022,-0.098130841,-0.125611351,0.757570093,,,-0.007110891,-0.028455374,1
3179,5633,7442,-0.999999766,0.0278,0.05135983,0.13218941,130,0.153482881,50,0.297619048,0.720216606,58,0.074168798,0.019381478,0.060201548,0.061566997,0.085551352,-2.086189767,-0.058375035,-0.004862256,-0.043680592,1.900205469,0.394338756,0.139602761,1.334655216,,,0.021561623,0.089094868,0
5643,5646,7443,-0.999999781,-0.0239,-0.000513539,-0.001274476,40,0.0486618,39,0.234939759,0.659806295,10,0.013495277,-0.013704723,-0.0417245,-0.041669242,-0.054911067,-8.289501221,-0.190983607,0.030711582,0.357430536,-1.951060519,-0.289643725,-0.105820565,0.797276334,,,-0.00629551,-0.02532985,0
5656,5648,7444,-0.999999792,-0.0144,0.061984514,0.152429122,102,0.117376295,57,0.329479769,0.745325596,-110,-0.130331754,-0.028581576,-0.081443947,-0.052699074,-0.062463167,-25.5459596,-0.525981386,0.090232584,1.224292101,-1.323522141,-0.219418946,-0.204153192,0.632343588,,,0.002634419,0.01014869,0
5652,5613,7445,-0.999999799,-0.0309,-0.037060041,-0.085995676,-144,-0.159116022,-15,-0.084745763,0.652029275,-123,-0.150920245,-0.025707187,-0.0744089,-0.045624371,-0.060087814,1.863409771,0.060338983,0.007291861,0.062088049,-0.778836733,-0.133923512,-0.077291351,0.853926437,,,-0.020833244,-0.079151705,0
5652,5613,7460,-0.999999804,-0.0306,-0.037710873,-0.087978268,-146,-0.159912377,-15,-0.084269663,0.646596859,-123,-0.149635036,-0.025483199,-0.074124486,-0.044414729,-0.05893296,2.384672071,0.07724994,0.005280277,0.044691044,-0.703892572,-0.122920284,-0.070669726,0.863800164,,,-0.020895158,-0.079793695,1
5621,5630,7461,-0.999999766,-0.0065,0.064627517,0.157029478,190,0.226190476,57,0.325714286,0.794334975,33,0.040441176,-0.004877573,-0.013801857,-0.057839473,-0.065536609,-29.395,-0.576090152,0.099480517,1.415110357,-0.704699323,-0.096054935,-0.064317005,0.909001268,,,0.013961972,0.053306118,1
5653,5614,7462,-0.999999748,0.0211,0.013026418,0.036382927,10,0.01344086,5,0.033333333,0.583762887,-52,-0.071526823,-0.005755824,-0.01844714,0.039994367,0.062752999,21.09183673,0.497353224,-0.038610866,-0.386896632,-0.855513502,-0.136940433,-0.253733633,0.549981858,,,0.000666484,0.002898803,1
4288,5625,7463,-0.999999709,0.0436,0.039466901,0.104161665,96,0.125490196,8,0.049079755,0.689428759,55,0.077683616,0.023274138,0.074358898,0.076609291,0.112988131,5.542596349,0.159222679,-0.033255089,-0.272347711,0.82163431,0.151850853,-0.019274204,0.96126976,,,0.020340087,0.086342696,1
5636,5651,7464,-0.999999778,-0.0035,0.033019283,0.083680638,55,0.066185319,33,0.195266272,0.72418136,86,0.122332859,0.026528689,0.086189937,0.031057943,0.042494468,-8.424044266,-0.224001177,0.031594103,0.306349959,-1.310330912,-0.198654023,0.123834358,1.300255908,1,0,0.020192731,0.085146166,1
4287,5626,7465,-0.999999763,0.0095,0.000631642,0.001523372,47,0.054209919,1,0.005235602,0.721223022,142,0.193989071,0.031466141,0.099212914,0.032097783,0.043861902,1.692307692,0.052606408,-0.010157546,-0.083760684,-1.302864686,-0.206062529,0.023815182,1.051622503,,,0.014317674,0.058112276,1
5655,5657,7466,-0.99999975,0.0155,0.05004313,0.122578893,170,0.202140309,58,0.341176471,0.784841076,84,0.106060606,0.011620342,0.03421545,0.022828521,0.029017707,-5.925595238,-0.184096163,0.018776176,0.155783582,0.064535621,0.012792564,0.000634479,1.001250298,,,0.017739936,0.069597501,1
5644,3178,7452,-0.999999763,0.0071,0.028474545,0.073441773,66,0.081683168,14,0.081871345,0.673392182,-7,-0.009259259,-0.000776538,-0.002385082,-0.004931552,-0.006611307,-11.97101449,-0.264235445,0.027692618,0.322679201,0.468736836,0.075487973,-0.006830354,0.986822245,,,0.006769194,0.027806347,1
5637,5642,7453,-0.999999782,-0.0086,0.010179209,0.022886942,6,0.006396588,2,0.00913242,0.753329106,-60,-0.071258907,-0.016210305,-0.046243649,-0.034480598,-0.041858021,-5.441091954,-0.185755629,0.034276409,0.268974597,0.230183669,0.040592753,-0.041557478,0.927104096,,,-0.004749835,-0.017661733,1
